15:00 39.4
16:30 39.7
19:00 40.1
21:00 40.4
22:30 40.7
23:50 41.0
24:00 41.2
25:30 41.2 
27:30 40.6
29:20 39.8
31:00 38.7
32:00 38.8
33:00 38.2
34:30 37.8
35:30 37.6
36:00 37.4
37:00 37.5
38:30 37.8
41:00 38.4
42:00 38.7
43:30 39.1
44:00 39.2
45:00 39.2
46:00 39.5
46:30 39.4
47:00 39.5
49:30 39.6
50:00 39.5
52:40 38.5 
55:50 38.0
56:30 38.5
59:00 38.7
60:00 37.8
61:00 38.6
63:30 37.5
64:00 37.7
70:30 39.0
78:00 37.2
78:30 38.8
80:00 38.9
84:30 38.5
