1695.16384	1695.24576
1695.2048	1695.28672
1695.36864	1695.45056
1695.73728	1695.8192000000001
1695.94208	1696.0240000000001
1696.26976	1696.35168
1696.31072	1696.39264
1696.59744	1696.67936
1697.33472	1697.4166400000001
1697.6624	1697.74432
1697.70336	1697.78528
1697.90816	1697.99008
1698.31776	1698.39968
1698.64544	1698.72736
1698.80928	1698.8912
1698.85024	1698.93216
1699.21888	1699.3008
1699.54656	1699.62848
1699.9152	1699.99712
1700.03808	1700.1200000000001
1700.28384	1700.3657600000001
1700.3247999999999	1700.40672
1700.36576	1700.44768
1700.9392	1701.02112
1701.18496	1701.2668800000001
1701.2259199999999	1701.30784
1701.38976	1701.47168
1701.9632	1702.04512
1702.00416	1702.08608
1702.08608	1702.1680000000001
1702.1270399999999	1702.20896
1702.74144	1702.82336
1702.94624	1703.02816
1702.9872	1703.06912
1703.02816	1703.1100800000002
1703.2739199999999	1703.35584
1703.31488	1703.3968
1703.88832	1703.97024
1704.4207999999999	1704.50272
