400.42344	400.72344
400.50536	400.80535999999995
400.83304000000004	401.13304
401.03784	401.33783999999997
401.28360000000004	401.5836
401.57032000000004	401.87032
402.22568	402.52567999999997
402.67624	402.97623999999996
403.86408	404.16407999999996
404.06888000000004	404.36888
404.10984	404.40984
404.27368	404.57367999999997
404.39656	404.69656
404.51944000000003	404.81944
404.64232000000004	404.94232
404.84712	405.14712
405.1748	405.47479999999996
405.42056	405.72056
405.46152	405.76151999999996
405.5844	405.88439999999997
406.07592	406.37591999999995
406.32168	406.62167999999997
406.40360000000004	406.7036
406.56744000000003	406.86744
406.97704000000004	407.27704
407.30472000000003	407.60472
407.46856	407.76856
407.55048000000005	407.85048
408.73832000000004	409.03832
409.2708	409.57079999999996
409.80328000000003	410.10328
409.8852	410.18519999999995
409.92616000000004	410.22616
410.78632000000005	411.08632
410.86824	411.16823999999997
411.03208	411.33207999999996
411.56456000000003	411.86456
412.01512	412.31512
412.09704000000005	412.39704
412.79336	413.09335999999996
413.32584	413.62584
413.3668	413.66679999999997
413.44872000000004	413.74872
413.7764	414.0764
414.59560000000005	414.8956
415.33288000000005	415.63288
415.61960000000005	415.9196
415.98824	416.28824
416.52072000000004	416.82072
416.8484	417.1484
417.33992	417.63991999999996
417.66760000000005	417.9676
417.83144000000004	418.13144
417.99528000000004	418.29528
418.0772	418.37719999999996
418.15912000000003	418.45912
418.56872000000004	418.86872
419.01928000000004	419.31928
419.63368	419.93368
420.08424	420.38424
420.20712000000003	420.50712
420.24808	420.54807999999997
420.28904	420.58903999999995
420.49384000000003	420.79384
420.78056000000004	421.08056
420.82152	421.12152
421.31304	421.61303999999996
421.5588	421.8588
422.13224	422.43224
422.25512000000003	422.55512
422.91048	423.21047999999996
423.27912000000003	423.57912
423.44296	423.74296
423.56584000000004	423.86584
424.91752	425.21752
424.95848	425.25847999999996
425.40904	425.70903999999996
425.53192	425.83191999999997
425.77768000000003	426.07768
426.02344000000005	426.32344
426.22824	426.52824
426.59688	426.89687999999995
426.71976	427.01975999999996
426.76072000000005	427.06072
427.12936	427.42936
427.17032	427.47031999999996
427.37512000000004	427.67512
427.53896000000003	427.83896
428.07144000000005	428.37144
428.11240000000004	428.4124
428.23528000000005	428.53528
429.09544000000005	429.39544
429.50504	429.80503999999996
429.66888	429.96887999999996
429.7508	430.0508
430.16040000000004	430.4604
430.40616	430.70615999999995
430.57000000000005	430.87
431.14344000000006	431.44344
431.43016	431.73015999999996
431.51208	431.81208
431.83976	432.13975999999997
432.08552000000003	432.38552
432.29032	432.59031999999996
432.4132	432.7132
433.19144000000006	433.49144
434.37928	434.67927999999995
435.23944	435.53943999999996
435.64904	435.94903999999997
436.05864	436.35864
436.30440000000004	436.6044
437.04168000000004	437.34168
437.24648	437.54648
437.32840000000004	437.6284
437.45128	437.75127999999995
437.69704	437.99703999999997
437.86088	438.16087999999996
438.68008000000003	438.98008
438.88488	439.18487999999996
439.04872	439.34871999999996
439.08968000000004	439.38968
439.37640000000005	439.6764
439.49928	439.79927999999995
439.5812	439.8812
439.66312000000005	439.96312
439.74504	440.04504
439.786	440.08599999999996
440.03176	440.33176
440.23656000000005	440.53656
440.6052	440.9052
440.64616	440.94615999999996
441.09672	441.39671999999996
441.58824000000004	441.88824
442.44840000000005	442.7484
442.48936000000003	442.78936
442.6532	442.9532
442.93992000000003	443.23992
443.39048	443.69048
443.43144	443.73143999999996
444.04584	444.34583999999995
444.66024000000004	444.96024
444.74216	445.04215999999997
445.11080000000004	445.4108
445.43848	445.73848
445.5204	445.82039999999995
446.3396	446.6396
446.62632	446.92632
446.70824000000005	447.00824
446.83112000000006	447.13112
447.03592000000003	447.33592
447.3636	447.6636
447.48648000000003	447.78648
447.60936000000004	447.90936
447.93704	448.23704
447.978	448.27799999999996
448.42856	448.72855999999996
448.67432	448.97432
449.04296000000005	449.34296
449.08392000000003	449.38392
449.20680000000004	449.5068
449.53448000000003	449.83448
