2219.5453	2219.6253
2219.6253	2219.8084
2204.7907	2204.9842
2202.2579	2202.5772
2169.7594	2170.0578
2165.4589	2165.6589
2165.6589	2165.8142
2153.782	2153.982
2153.982	2154.1948
2147.1232	2147.3232
2147.3232	2147.4633
2143.0882	2143.2482
2143.2482	2143.3282
2143.3282	2143.5725
2136.9042	2137.1042
2137.1042	2137.2621
2132.3123	2132.5123
2132.5123	2132.7447
