0.060520,1.235520,0.756280,0.058440,0.987760,0.188880,
0.340760,,0.213040,0.136720,0.015200,0.110160,
0.322040,,0.003240,0.077000,1.045360,,
0.037360,none,0.136840,0.376440,0.060320,,
0.377040,,0.591160,0.019400,0.231960,0.053600,
1.543400,,0.254720,0.099520,0.815400,0.165120,
1.411360,0.643200,0.100200,0.419960,0.075720,0.005880,
,0.579880,0.082880,0.084120,1.099640,0.094240,
,0.874720,0.040880,0.244960,0.191520,0.113400,
0.559600,0.760200,0.012400,0.445920,0.208320,0.682000,
1.147200,0.093440,0.116840,0.002600,0.845440,,
1.530200,0.012800,0.020520,0.066400,1.408400,,
1.418400,0.072280,0.098400,0.461360,0.775000,none,
0.107800,0.157240,0.010720,0.261360,0.481880,,
0.304520,0.402480,0.009080,0.063760,0.134680,,
0.691760,0.120360,0.009960,0.268080,,0.310040,
0.090320,0.215040,0.221520,0.003960,,0.260360,
0.123840,0.289040,0.022000,0.156480,0.032560,0.043520,
3.849280,0.438280,0.314040,0.170040,1.197720,0.158520,
0.038400,0.108040,0.708720,0.331480,0.010600,0.186360,
1.536360,0.155360,0.730400,0.619120,0.070240,0.003080,
0.021240,0.496440,0.934080,0.028280,0.434960,0.077320,
0.014720,1.516560,1.590560,0.200960,0.129040,0.073560,
0.087200,,0.144720,,0.354760,,
0.032280,,0.075600,,0.006520,,
0.262920,0.047480,0.020800,0.304680,0.014480,,
0.596240,1.112440,0.031800,0.009000,0.349400,,
0.174720,0.257600,0.117160,0.010520,3.022120,,
0.119520,0.530560,0.027040,0.919680,0.455880,,
,0.314560,0.163760,0.050360,,,
,0.597400,0.452600,0.249760,,,
0.897280,0.077440,0.197440,0.126520,0.946480,,
0.890960,0.271480,0.125200,0.323440,0.289320,,
0.124280,0.088000,0.045680,,0.764920,,
0.703000,,0.090280,,0.670920,,
0.465280,,2.504080,0.011880,0.180680,,
0.074200,none,0.318560,0.086560,0.011080,,
0.019720,,,0.132920,0.116440,,
0.935440,,,0.060200,0.402560,,
0.257920,0.378880,0.527000,0.261760,0.023040,,
1.384800,0.409080,0.466880,0.021040,0.028160,,
0.348200,0.366440,0.659280,0.016920,0.031760,,
1.354680,0.450160,0.079280,0.008120,1.025880,,
2.624480,0.061560,0.007240,0.010640,0.054640,,
3.146480,0.271960,0.393920,0.157440,1.183040,,
0.930000,,0.387560,0.051080,0.234520,,
0.932600,,0.120280,0.057720,0.250440,,
1.414920,0.807680,0.760800,0.239560,1.296040,,
0.241720,0.117920,1.310320,0.011160,0.073200,,
0.082440,0.015440,0.065920,0.039560,1.408720,,
0.909440,,2.230520,0.060000,0.040520,,
0.253200,,0.030360,0.117320,0.131720,,
0.032960,none,0.671720,0.044480,0.119160,,
0.203480,,0.674520,0.015240,,,
0.619920,,0.070600,0.960880,,,
0.043320,1.033600,0.940600,0.262080,0.187600,,
0.747320,0.114520,0.002280,0.309280,0.154760,,
0.275640,0.055680,0.439080,0.009920,0.198560,,
0.336880,0.075400,,0.445040,0.051720,,
0.278800,0.085920,,0.427200,0.008040,,
0.054960,0.065720,0.863240,0.007520,0.303800,,
1.276880,0.317600,0.159920,,0.188000,,
1.127000,0.122240,0.519800,,0.126160,,
0.086400,0.021200,0.276760,0.217320,0.276000,,
0.269440,0.260920,0.118960,0.439240,0.215560,,
0.947160,0.019680,0.320000,0.148840,0.190320,,
,0.676640,0.355560,0.102560,1.666080,,
,,,0.392080,0.561720,,
1.026360,,,0.272720,0.094880,,
0.717760,none,4.463920,0.083480,0.017680,,
0.018520,,0.109880,0.796560,0.464680,,
0.831640,,0.666200,0.085960,0.074320,,
0.820320,0.020960,2.659120,0.058360,0.344440,,
,0.028760,2.479800,0.132240,0.308120,,
,0.105280,1.508640,0.071520,0.017200,,
,0.272320,1.274200,0.061080,0.611280,,
,0.079920,1.233360,0.855920,2.640880,,
,0.190040,0.027840,0.332960,0.333760,,
,0.328320,0.032240,0.063640,,,
,0.831200,0.218360,0.032760,,,
,0.418200,0.145160,0.050480,0.056960,,
,0.179320,1.212080,0.074320,0.029080,,
,0.136920,0.209720,,0.217840,,
,0.269240,1.123080,,0.094920,,
,0.224960,0.732640,0.605120,0.035720,,
,,0.752520,0.307360,0.312080,,
,,0.111520,0.117840,0.033320,,
,0.041200,0.430960,0.274080,0.576360,,
,0.331680,0.304680,0.042800,0.194760,,
,0.511840,0.877400,0.132480,0.153240,,
,0.121400,,0.168920,0.187760,,
,0.864400,,0.063960,0.220040,,
,0.008840,,0.113240,0.881920,,
,0.026480,,0.626360,0.035840,,
,0.107640,,0.091560,0.081360,,
,0.137320,,0.030480,0.270960,,
,0.055800,,0.455400,0.313560,,
,0.037440,,0.092240,0.108200,,
,0.024440,,0.014880,0.002360,,
,,,0.002800,0.588720,,
,,,0.311320,0.329360,,
,,,0.073480,0.325400,,
,,,0.195960,0.517400,,
,,,0.905560,2.720120,,
,,,0.122200,0.079320,,
,,,0.141480,0.164280,,
,,,,0.312920,,
,,,,0.480760,,
,,,none,,,
,,,,,,
,,,,0.035720,,
,,,0.237200,0.622840,,
,,,0.177800,0.214200,,
,,,0.167480,0.328440,,
,,,0.075080,0.002560,,
,,,0.024880,0.027840,,
,,,0.040080,0.005480,,
,,,0.066760,0.735200,,
,,,0.052320,2.830640,,
,,,0.457440,0.053080,,
,,,0.210040,1.436600,,
,,,0.126920,0.274520,,
,,,0.057760,0.671960,,
,,,0.277000,0.132040,,
,,,,0.058320,,
,,,,0.117000,,
,,,0.622840,0.241080,,
,,,0.072160,1.406360,,
,,,0.045520,0.348080,,
,,,0.098920,,,
,,,0.036600,,,
,,,0.223080,0.040040,,
,,,0.260040,0.565920,,
,,,,0.080720,,
,,,,0.219840,,
,,,0.057200,0.355360,,
,,,0.091560,0.110000,,
,,,0.322200,0.017880,,
,,,0.034720,1.300560,,
,,,0.007000,0.830760,,
,,,0.023720,1.437960,,
,,,0.071880,0.870160,,
,,,0.021360,0.235360,,
,,,0.333520,0.007600,,
,,,0.079600,0.149040,,
,,,0.211720,0.089240,,
,,,0.156480,0.772840,,
,,,0.021080,0.032920,,
,,,0.002680,1.503280,,
,,,0.069160,,,
,,,0.036400,,,
,,,0.364920,0.044480,,
,,,0.671120,0.228120,,
,,,0.013480,0.108280,,
,,,,0.056480,,
,,,,0.179600,,
,,,0.054440,0.189000,,
,,,0.017680,0.161200,,
,,,0.059680,0.031440,,
,,,,0.012960,,
,,,,0.211400,,
,,,none,0.322760,,
,,,,0.087680,,
,,,,0.100400,,
,,,0.072920,0.613520,,
,,,0.332320,0.576000,,
,,,0.463960,0.472040,,
,,,0.056880,0.540040,,
,,,0.022400,0.021120,,
,,,0.099760,0.408640,,
,,,0.182440,1.102800,,
,,,0.471840,0.040840,,
,,,0.372680,0.060960,,
,,,0.159960,0.031080,,
,,,0.035760,2.998920,,
,,,0.713640,0.235320,,
,,,0.351640,0.280320,,
,,,0.418720,0.349040,,
,,,0.767040,0.337560,,
,,,1.849680,,,
,,,0.007400,,,
,,,,,,
,,,,,,
,,,0.023880,,,
,,,0.272440,,,
,,,0.032800,,,
,,,0.035920,,,
,,,0.045240,,,
,,,0.105240,,,
,,,0.229160,,,
,,,0.223200,,,
,,,0.129720,,,
,,,0.347920,,,
,,,0.184960,,,
,,,0.140640,,,
,,,0.029960,,,
,,,0.263200,,,
,,,0.191720,,,
,,,0.051280,,,
,,,,,,
,,,,,,
,,,0.010280,,,
,,,0.044080,,,
,,,0.240680,,,
,,,0.084280,,,
,,,0.429840,,,
,,,0.074520,,,
,,,0.647440,,,
,,,0.111200,,,
,,,0.159640,,,
,,,0.034280,,,
,,,,,,
,,,,,,
