23.68504,32.07732,76.2578
23.6952,32.14596,76.31012
23.73376,32.20076,76.79952
23.80828,32.22364,77.0692
23.81016,32.31572,77.6528
23.83292,32.45904,77.8112
23.83636,32.46112,78.13172
23.84492,32.79884,78.22248
24.1384,33.11728,79.09864
24.14284,33.1224,79.12612
24.16112,33.12472,80.22348
24.479,33.15064,80.2464
24.51428,33.39964,80.25916
24.51972,33.57216,81.58584
24.56344,33.74116,81.60124
24.5776,33.96828,84.94648
24.597,34.00568,84.98304
24.67876,34.06768,85.37032
24.70492,34.11992,85.40608
24.71316,34.32812,85.58252
24.91676,34.41748,85.58384
24.94244,34.43984,86.04056
24.94396,34.45024,86.30268
24.94928,34.466,86.46308
25.1316,34.52468,86.49044
25.18316,34.65192,86.5254
25.19748,34.67204,87.75736
25.19928,34.6794,88.03184
25.20108,34.97048,88.09976
25.2064,35.11232,89.1124
25.21092,35.16528,89.18084
25.4284,35.1684,89.41272
25.43744,35.286,89.4158
25.4806,35.29572,90.32528
25.61204,35.34992,90.42416
25.61352,35.36028,91.13332
25.61648,35.38608,91.14116
25.63256,35.5778,91.35072
25.71716,35.83952,91.35664
25.72224,35.87668,91.57104
25.72548,36.10512,91.62472
26.00316,36.16152,92.70248
29.15336,36.18116,93.08568
29.24556,36.23292,93.45744
29.25064,36.24444,93.74256
30.03516,37.00276,93.85048
30.33196,37.03464,93.85276
30.55192,37.23076,93.88656
30.55776,37.3324,94.24492
30.71244,37.46876,96.19728
30.9974,37.64556,96.36324
32.0498,37.64792,96.44904
32.051,37.65832,97.50352
32.05492,37.6912,97.56116
32.11924,37.69616,98.72864
32.14252,37.70568,98.75544
32.21576,37.74968,99.306
32.28516,37.81088,101.19048
32.29632,37.82924,101.72488
32.29812,37.83456,101.73816
32.30632,37.92568,101.76024
32.3886,38.0002,102.155
32.4696,38.04044,102.8988
32.5606,38.1382,104.93824
32.5638,38.14208,105.16548
33.14472,38.20744,105.8
33.161,38.31724,106.78024
33.41592,38.3232,106.90588
33.83888,38.51104,107.21724
34.00356,38.51436,107.2378
34.43412,38.65988,107.38588
34.4428,38.66304,107.39368
34.55004,40.497,107.4068
34.96388,40.77896,107.43948
35.217,40.79828,107.46468
35.34792,40.81364,107.52912
35.3562,40.81984,107.58188
35.50668,40.84136,107.58772
35.5858,40.854,107.58936
35.82028,40.93356,107.72552
36.0214,40.96408,107.73652
36.06568,41.55268,107.83544
36.15012,41.62428,108.16036
36.26096,41.6306,108.20016
36.27388,41.77752,108.56264
36.8904,42.26336,108.58368
37.01608,43.18456,108.81312
37.55484,43.37668,109.24304
37.55596,43.39644,109.25488
37.57164,45.41064,109.30132
37.71556,45.46464,109.44224
37.72604,45.47676,109.49684
37.74344,45.8196,109.80932
37.76164,45.94464,110.11048
37.80312,47.21264,110.3056
37.82468,47.50476,111.80084
