22.46808,37.02376,41.1628,201.37008,100.69848
22.48956,37.0842,41.27824,201.75588,100.79392
22.62336,37.30788,41.43384,202.50072,100.89016
23.08692,37.35608,41.715,203.37576,100.9852
23.12656,38.4162,42.72892,203.6824,103.91056
23.14988,38.43784,42.75036,203.7472,104.43016
23.16792,38.46148,42.7706,203.8442,104.90392
23.22496,38.46776,42.79876,203.8932,104.95956
23.26164,39.142,42.82768,204.12988,105.58988
23.28724,39.6986,42.83488,204.58052,105.61268
23.5458,39.72528,42.84216,205.73028,106.37744
23.61748,39.77048,42.89884,205.78856,106.85016
23.99172,39.78988,42.96512,205.97048,107.16496
24.33356,39.85076,43.41616,206.00144,107.687
24.80736,39.85352,43.42196,206.01956,108.10256
24.81872,40.62492,43.425,206.04496,109.70524
24.85156,40.80028,43.77736,206.26784,110.82516
24.98916,41.17948,44.01548,206.36356,110.92276
25.1474,41.53528,44.04452,206.44136,111.66184
25.27104,41.76456,44.06512,206.806,112.03428
25.27432,41.79564,44.0724,206.8922,112.16344
25.28604,41.8432,44.08424,208.59432,112.2272
25.3278,42.625,44.09284,209.97512,121.16932
25.554,42.72116,44.10124,212.02632,121.29388
25.58488,42.77696,44.37752,212.32684,122.67076
25.61864,42.87396,44.39256,212.9442,123.12844
25.65424,42.96256,44.40832,212.98856,123.8986
25.68496,43.41956,44.73556,213.0058,123.96848
25.83668,43.81756,44.80532,213.0482,124.0532
25.97016,43.83252,45.25956,213.2048,125.27128
26.0596,43.84584,45.27444,213.68364,127.20776
26.59544,44.03108,45.38448,214.59956,127.22612
26.84764,44.03928,45.42828,215.01136,128.55432
26.99324,44.05356,45.44912,215.70144,131.76284
27.32952,44.0688,45.5128,223.7576,132.79964
27.37484,44.14272,45.51844,225.0022,133.43752
27.6236,44.20216,45.54416,226.77568,133.72132
28.0736,44.45512,45.54704,228.71768,136.14476
28.11612,44.8238,45.59084,229.15188,142.20844
28.17452,45.46472,45.6424,229.21548,143.43016
28.21628,45.62608,45.66948,231.20588,143.62808
28.47316,45.81864,45.70088,231.437,143.79784
28.50508,45.85152,45.72348,233.26692,143.94228
28.53508,45.92356,45.73792,235.72076,143.94596
28.74668,46.03696,45.76568,239.61448,143.9712
29.11628,46.13252,45.79736,239.66924,143.99744
29.34336,46.29212,45.81468,240.0402,143.99972
29.44576,46.61964,45.8494,240.09856,144.16356
29.90668,46.76636,45.87044,240.10884,144.16868
30.15396,47.1394,45.88316,240.46676,144.17772
30.19064,47.22876,45.90176,240.5218,144.17952
30.2068,47.92184,46.02728,240.91648,144.18696
30.24568,48.01316,46.43272,241.063,146.14084
30.268,48.03,46.78656,241.7782,146.25972
30.77188,48.04056,47.00996,241.9368,146.30636
30.8276,48.18688,47.21368,242.48712,146.3176
31.10248,48.229,47.90916,246.5746,146.39332
31.2686,48.79508,48.0512,246.99256,148.30676
31.29756,49.0916,48.46264,247.3136,148.48944
31.32528,49.1834,48.60812,247.50812,148.64792
31.34144,49.32016,48.63368,247.51756,148.98528
31.4306,49.94724,48.88688,247.52556,149.56264
31.90348,50.35632,49.30276,248.10588,149.66444
32.1258,50.74876,49.67864,248.475,149.86936
32.15108,51.0152,49.78112,248.49336,150.69872
32.16568,51.17724,49.86344,248.50352,153.90028
32.23496,51.25268,49.88288,249.81388,153.95516
32.38036,51.54972,49.9694,251.94728,153.98332
32.42316,52.26056,49.98868,253.38768,156.48092
32.4714,52.91304,49.99368,254.05364,159.21808
32.48312,53.25184,49.99748,255.42828,162.76108
32.68372,53.27436,50.02572,255.45516,162.8532
32.73016,53.29104,50.04988,255.5086,163.46736
32.74592,53.33448,50.07396,255.5404,168.1754
32.78252,53.75372,50.36664,256.24296,168.7764
32.80728,53.7562,50.56672,256.67456,169.47804
33.05972,53.77988,50.746,256.78528,175.41904
33.69708,53.89872,50.98084,256.85804,175.60092
34.09712,53.92876,51.03996,256.9336,178.75756
34.45616,54.02804,51.07872,256.97656,179.28284
34.6286,54.23908,51.11736,256.99808,180.3188
34.71936,54.36948,51.1482,257.00572,181.9996
34.7616,55.45268,51.15676,257.39248,182.07672
35.0298,55.54152,51.2108,257.61924,182.17
35.16944,55.54296,51.5796,257.64184,183.91812
35.2768,55.77772,52.1884,257.67176,184.38984
35.305,55.79464,52.27424,257.70356,185.08476
35.9662,55.85108,52.28572,257.7322,185.50956
36.07964,56.04388,52.51216,258.02296,185.58612
36.22288,56.42332,52.53476,258.2978,185.6792
37.0016,56.43028,52.55424,258.35608,186.01164
37.14876,56.57168,52.60024,259.38188,186.28492
37.17196,56.5918,52.6872,259.60752,186.29916
37.32152,56.69368,52.88472,259.63316,186.3134
37.6844,57.17184,53.29752,259.76324,186.32936
37.92616,57.86196,53.31676,259.90308,190.0392
37.97748,58.50916,53.34148,260.9118,190.05592
38.01324,58.98588,53.37392,261.9368,190.21544
38.02784,59.0164,53.807,263.38132,190.2536
38.03208,60.0036,53.81404,263.83024,190.60196
38.43316,60.54696,53.83684,263.88144,190.77156
38.53388,60.73308,53.892,263.89956,190.77928
39.1042,60.77712,54.04708,263.95068,190.79084
39.115,62.06356,54.15644,264.00368,190.79384
39.71432,62.34636,54.1584,264.40264,190.80024
39.72876,62.53808,54.38148,265.23508,190.80596
39.82712,62.5898,55.4494,265.59972,190.83744
40.42688,62.67044,55.48336,265.63384,192.44544
40.45792,63.70236,55.49312,265.649,192.7908
40.59412,63.72404,55.6652,265.74216,192.80564
40.627,63.8444,55.77492,265.80468,192.81132
40.65776,64.59424,55.8062,265.81528,192.81384
40.67188,65.042,55.82036,265.94924,192.94536
40.6824,65.06092,56.54692,266.00816,193.1794
40.7712,65.10232,57.00992,266.0518,193.21016
40.96452,65.1822,58.24672,266.09548,193.75608
41.20836,66.25156,58.39736,267.05384,193.936
41.63176,66.58908,58.52624,267.28692,193.96696
41.69336,66.77496,59.04096,268.01276,194.10352
41.76088,67.03208,59.58536,268.09052,194.15296
41.76248,67.18232,60.62992,268.79256,194.16576
41.80488,67.19404,60.74596,269.76244,194.17352
42.43528,67.32784,60.7576,271.72192,194.31936
42.46756,67.99704,60.95388,273.80172,194.33152
42.4888,68.06936,61.60412,274.82696,194.78252
42.51516,68.11272,63.8576,274.88048,194.78588
42.6966,68.36604,63.87296,275.87316,194.7976
42.71464,68.45388,64.59568,277.2772,194.81104
42.74892,68.4646,65.05252,283.06208,194.81352
42.78168,68.47868,65.079,287.7136,194.81716
42.79332,68.89068,65.32932,288.0238,194.8202
42.80924,70.03844,65.74984,288.67072,195.36288
42.86896,70.0776,66.18644,292.01008,195.53168
43.3748,70.2922,66.2922,298.18576,195.86884
43.40484,70.38664,66.5372,301.44316,195.88952
43.689,70.975,66.9178,302.87384,195.90676
43.99636,71.05524,66.93708,302.91492,196.06744
44.0224,71.16976,67.02096,303.37428,196.0812
44.0422,71.39268,67.04724,303.5086,197.58268
44.05912,71.70616,67.16492,304.58616,198.40768
44.07728,71.7438,67.49744,304.703,201.17428
44.08156,71.82148,67.97796,306.54956,203.33508
44.14844,71.8776,68.35184,306.70608,203.39604
44.19424,72.25684,68.39456,307.1134,204.92796
44.42836,72.44024,68.46796,307.1998,204.99916
44.76896,72.6354,68.4962,307.449,205.78956
44.77796,73.8968,68.5002,308.57128,206.84444
45.09096,73.9538,68.53888,308.6336,209.06596
45.226,73.97432,68.58264,309.8756,210.25784
45.23084,74.62444,68.58656,310.4554,210.27204
45.24464,75.54816,69.04044,310.47756,210.28596
45.28768,75.61352,69.7756,310.53596,210.28804
45.29256,76.12328,70.06888,310.5958,211.54184
45.30116,76.4208,70.11716,310.65668,211.99184
45.31288,76.55292,70.40116,310.69108,212.00048
45.32044,76.5912,71.78708,310.72152,212.00748
45.35264,76.64816,71.80136,311.08704,212.32832
45.35884,77.30288,71.86616,311.58096,212.78512
45.4228,77.34728,72.1382,312.46936,212.95308
45.61724,77.70416,72.61852,312.48556,213.02276
45.84592,77.73792,72.6318,315.0988,213.02816
46.09328,78.09688,73.91928,315.55312,213.03028
46.19216,78.12872,74.0274,315.92644,213.042
46.2236,78.1438,74.0628,316.56856,213.05188
46.32056,78.1664,74.23612,317.02068,213.05872
46.36596,78.19312,74.87124,317.09892,213.06444
46.36764,78.426,74.93592,317.11028,213.0732
46.51908,78.4288,75.07452,317.22196,213.09012
46.54768,78.6532,75.08744,317.55616,213.11628
46.8746,78.93976,76.13464,317.57184,213.13744
46.96216,79.41072,76.36436,317.59168,213.19212
47.10832,79.55744,76.48296,317.61672,213.21596
47.12428,80.09752,76.55928,317.67476,213.25716
47.6402,80.15384,76.69564,317.7214,213.41184
47.66676,80.20136,76.7156,318.8942,213.42548
47.86604,80.80264,77.21932,318.99836,213.45272
47.91208,81.09012,78.294,321.45572,213.56884
47.934,81.34544,78.31192,322.59672,213.60716
48.17148,81.99056,78.36384,322.80904,213.62176
48.22376,82.113,78.54312,323.3538,213.67572
48.26024,82.37752,78.58892,327.4468,214.00856
48.36696,82.49388,79.60768,329.60224,214.245
48.3802,82.75788,80.87808,329.74956,214.64632
48.40724,82.99952,81.72388,329.76932,214.82572
48.45132,83.3514,82.11568,329.85676,214.84468
48.66036,83.40384,82.89712,330.4904,214.86268
48.6932,83.70504,82.93684,330.55952,214.99168
49.12232,83.76692,82.964,330.66348,215.1856
49.14248,83.77556,83.61416,332.06736,215.54028
49.2734,83.77952,83.70704,332.5754,215.63656
49.38576,83.80548,83.84368,332.63108,215.6476
49.66352,83.83852,83.87656,332.65396,215.66228
49.70076,84.26888,83.90636,335.5232,216.37192
49.72476,84.72156,83.92644,335.9348,217.69288
49.7336,84.83952,83.96496,335.96388,217.69992
49.73536,85.00124,84.30084,340.2418,217.71276
49.95612,85.53344,84.49028,342.78052,217.71552
49.97752,85.58356,84.66592,345.92524,217.73296
50.04092,85.61236,84.843,346.01144,218.10304
50.1866,86.0132,85.49276,348.66384,218.48716
50.19064,86.03236,85.67012,348.70668,218.67904
50.32496,86.07892,86.07196,349.61428,218.69664
50.40932,86.29784,86.1336,349.6174,218.85916
50.72112,86.64276,86.31104,349.72724,218.86856
50.88444,86.9162,86.54452,350.52764,218.87564
50.93784,87.06312,86.73556,354.32836,219.02768
50.99096,87.42468,86.809,355.0396,219.2362
51.01208,87.58148,86.83424,357.49328,219.25656
51.26764,87.84076,86.90152,360.36236,219.25908
51.91068,87.97544,87.05868,362.94696,219.26768
52.1656,88.07536,87.1762,363.66612,219.26988
52.23324,88.30108,87.2272,364.95148,219.63492
52.2446,88.33116,87.25468,365.08112,219.63684
52.47772,88.36064,87.30432,365.23252,219.6478
52.4876,88.75172,87.76704,370.68436,219.84604
52.501,88.7824,88.32476,382.92724,220.05684
52.52144,88.804,88.74104,383.26672,220.24648
52.55248,88.8724,88.7626,385.20208,220.44068
52.58336,89.11924,88.80836,390.45104,221.33324
52.6464,89.26948,88.84588,390.6336,223.40444
52.84644,89.3336,88.85968,390.8426,227.10656
52.85716,89.39056,88.95644,390.8482,227.11384
52.87092,89.61352,89.0972,390.8518,227.23648
52.89664,89.68548,89.11436,390.86312,227.28064
52.98604,89.74736,89.38552,391.52756,227.45892
53.22992,90.39748,89.63108,392.54472,227.4696
53.63256,90.4178,90.16628,395.33612,227.47628
53.78488,91.31604,90.22444,396.7212,227.559
53.7976,91.48624,90.27008,398.1154,227.5624
53.83432,91.52904,91.28068,403.71428,229.17112
53.8794,91.5318,91.34416,404.30636,229.21824
54.09616,91.54588,91.60384,408.75128,229.54756
54.14524,91.57872,91.61656,408.84032,229.71012
54.18528,91.84416,91.7722,409.98656,229.72384
54.34736,92.30012,92.15228,412.52064,229.73076
54.3636,92.36332,92.35056,412.58316,229.89904
54.38776,92.40864,92.36092,412.61936,229.90292
54.78652,92.49292,92.45576,412.65696,230.08836
55.38,92.65064,92.48568,412.66224,230.10284
55.40548,93.93708,92.70204,412.67012,230.23516
55.459,94.35924,92.7456,412.8784,230.26024
55.47236,94.52388,94.29624,412.95552,230.28284
55.47724,94.59408,94.32008,413.34152,230.99724
55.52672,94.60772,94.55544,413.35616,231.14568
55.55396,94.69588,94.69792,413.39212,231.1516
55.78768,95.4378,95.54488,413.55504,231.17176
55.91356,95.592,95.55508,414.66472,231.18404
55.97472,96.03904,95.56076,418.8254,231.37972
55.98972,96.16772,97.02684,420.20784,231.38196
56.4984,96.49528,97.36644,420.40516,231.79676
56.66192,96.63568,97.68932,420.42592,231.98992
56.68076,97.71948,97.80536,420.85768,231.99288
56.99152,97.77752,98.18972,421.72916,232.18604
58.02808,97.85044,98.29756,423.05516,232.36324
58.04276,98.4684,98.38668,425.25268,233.26864
58.05644,98.567,98.426,427.10216,233.278
58.2104,98.6858,98.48224,430.86548,233.47964
58.27676,98.81144,98.49296,432.38292,234.08204
58.51156,98.82364,98.95424,432.84672,234.0864
58.5556,98.95984,99.06396,433.2738,234.08956
59.20548,99.05184,99.11,433.35888,234.49704
59.51716,99.44872,99.19508,435.47064,234.5042
59.62404,99.49292,99.53632,435.57164,234.71904
59.64092,99.74256,99.60728,435.7314,234.72132
59.65704,99.94952,99.86868,438.03064,234.77136
60.18,100.37536,99.89624,438.04044,235.05864
60.55132,100.41572,101.44332,438.32416,240.35812
60.56888,100.99808,101.52868,438.58516,242.191
60.57856,101.3538,102.0216,439.77248,242.20528
60.58552,101.83092,102.0494,440.22328,242.2334
60.69068,102.55868,102.1188,440.27528,243.54988
60.70296,102.66228,102.14844,440.41772,243.60704
60.91892,103.32152,102.15596,442.66924,244.80108
60.93244,103.829,102.17916,448.27668,245.0122
61.49616,103.93488,102.24796,448.61692,245.0144
61.52552,104.4488,104.21432,450.20544,245.01716
61.57208,104.74656,104.80576,450.32492,245.2396
61.6336,104.88828,105.27008,453.78112,245.27384
62.45624,104.97928,105.42224,453.7864,245.28148
62.51584,105.15936,106.27396,454.68124,245.42848
62.55204,105.45988,106.64644,456.04004,245.43672
62.5848,105.56108,106.80036,456.26904,245.44804
62.60648,105.58552,107.66028,456.87592,245.4718
62.62364,106.15676,107.7136,460.69792,245.48676
62.62472,106.56692,107.72256,462.64836,245.67588
62.68828,106.67388,107.72556,464.5222,245.68488
63.40532,106.81068,107.7668,464.54656,245.69512
63.42456,107.33696,107.82792,467.6446,245.8686
63.62044,107.705,107.91012,467.65096,245.87164
63.647,107.77776,108.67988,468.2026,246.03088
63.68136,108.31476,109.81204,468.4784,246.05052
63.89968,108.38628,111.79404,471.6726,246.08324
64.14152,108.538,111.99544,472.79096,246.0986
64.17664,108.72576,112.02804,474.454,246.33184
64.34756,109.20856,112.03636,474.90804,246.33428
64.38408,109.781,112.03796,476.0862,246.35144
64.94828,109.7974,112.05436,478.79924,246.35452
65.12472,110.57556,112.14068,480.44292,246.36672
65.1794,110.8986,112.14592,481.62472,246.36904
65.67636,111.33224,112.15256,485.5776,246.38432
65.84832,111.7678,112.20768,498.80972,246.55796
66.18512,112.04056,112.27888,504.67916,246.57876
66.20752,112.08332,112.33992,505.96452,246.88544
66.22584,112.12108,113.56024,509.46612,246.89652
66.28544,112.54176,114.668,510.67216,246.90348
66.3086,112.55524,115.7944,510.92428,247.09936
66.58612,112.98628,116.06368,514.40924,247.13236
66.94028,113.65644,116.53584,518.69764,247.3028
66.95208,113.72888,117.39968,518.71256,247.31472
67.02804,113.84768,117.421,520.65832,247.59804
67.2408,114.1332,117.93172,525.38956,247.61472
67.7382,114.33692,118.39288,525.4286,247.66564
67.9442,114.62376,119.2524,525.454,247.97776
68.40352,114.80532,119.33984,525.50636,247.98164
68.42416,114.83648,119.35032,525.57344,247.99272
68.48736,114.84412,119.36248,525.6044,248.33792
68.5536,115.01316,119.40408,525.64452,248.35044
68.558,115.15032,119.43128,525.7694,248.35404
68.6466,115.17348,119.87784,526.16232,248.36136
68.69368,115.43336,120.02184,526.17796,248.50576
68.76464,115.58788,121.12948,527.04396,248.55764
68.85924,115.58968,121.696,527.0476,248.5664
69.00752,115.77676,121.70116,527.58604,249.3812
69.05484,115.78192,122.36724,528.00688,249.57428
69.08284,115.9782,122.43208,528.42,249.58504
69.7602,116.13192,122.99832,528.53648,249.6034
69.79184,116.72752,123.04084,528.66,249.60844
69.83944,117.1078,123.05648,528.75064,251.67796
69.85,117.16404,123.09696,528.94964,253.19148
70.02192,117.33384,123.14176,537.3614,253.97628
70.04484,117.41368,123.16648,539.42624,255.35644
70.05808,118.13628,123.27824,543.67556,255.3836
70.13288,118.1652,123.37904,549.38112,255.42492
70.1344,118.3952,123.40416,549.85148,257.71928
70.34376,118.85372,123.49756,549.85784,263.94256
70.35548,118.98588,123.85452,549.89256,264.31924
70.42804,119.08424,123.88616,549.94028,265.59548
70.46304,119.57492,123.89696,549.99888,265.60808
70.99992,119.71788,123.9316,550.07136,265.60972
71.22452,119.81204,123.93772,550.07472,267.90128
71.3788,119.90004,123.94724,550.20452,267.99584
71.40068,119.96888,123.95724,551.39092,268.02272
71.73432,120.01632,123.98428,557.72832,268.05852
71.7516,120.0264,123.99712,559.6126,268.09584
72.04768,120.04304,124.00732,559.65952,268.20736
72.04928,120.20564,124.03204,564.90404,269.23372
72.08508,120.30116,124.19644,565.17364,269.9764
72.11528,120.63492,124.36852,565.55796,271.67696
72.2406,120.72676,124.38612,565.77312,273.059
72.75592,120.80668,124.43936,565.80744,273.21708
72.9368,120.82096,124.647,566.14488,273.2204
73.26968,121.16452,124.78428,566.50816,273.23108
73.88492,121.22088,124.81304,567.45036,273.23544
73.93556,121.24804,124.81564,570.38448,273.37416
73.99292,121.266,124.85608,570.45104,273.37824
73.99472,121.30048,124.87304,571.05448,273.39288
74.03132,121.32344,124.88272,574.92572,273.39564
74.26448,121.32584,124.908,576.64136,273.40072
74.27768,121.33116,124.92044,577.2202,273.40244
74.36484,121.53504,124.9378,578.45752,273.4162
74.42064,121.56848,124.95192,581.22868,273.42688
74.44388,121.62668,124.97744,581.34276,273.62056
75.23016,121.63748,125.18096,582.25324,273.6294
75.31304,121.686,125.22352,586.41332,273.64064
75.59568,121.87656,125.457,589.31752,273.81048
75.80152,121.88388,125.49116,589.47856,273.9964
75.86596,121.89292,125.59328,589.98832,274.00148
76.09848,122.08764,126.1308,593.53752,274.85348
76.30196,122.10516,126.49236,602.59344,274.87048
76.33392,122.11344,126.5552,603.6162,274.88276
76.34576,122.15956,126.84432,604.77352,275.51644
76.39384,122.525,126.969,608.57692,275.87472
76.4056,122.86288,126.99508,609.37116,275.89724
76.40704,122.86496,127.0338,612.79916,276.33892
76.42456,122.88796,127.10636,613.19672,276.54724
76.44116,122.89508,127.16036,615.5732,277.1116
76.461,122.91,127.19212,617.89996,277.11444
76.62336,122.99628,127.22292,617.92168,277.68372
76.63376,123.024,127.239,617.959,277.68608
76.76116,123.07268,127.37008,619.26948,278.2834
77.27348,123.07964,127.4186,620.63504,278.3938
77.31616,123.19948,127.4306,620.89848,280.62552
77.37024,123.3494,127.88048,624.57572,280.6906
77.415,123.38868,128.47608,625.78532,280.6986
77.69456,123.49228,128.50004,625.78736,280.8262
78.11316,123.53164,129.22776,625.7904,280.84924
78.15964,123.64116,129.26016,625.79356,280.88076
78.23856,123.66468,130.41216,627.54976,281.0736
78.4036,123.68976,130.417,629.76532,281.096
78.55568,123.70664,130.92216,629.80124,281.12604
78.62152,123.77148,131.312,630.03752,281.1584
79.26008,123.78496,132.314,641.17936,282.44876
79.58648,123.84608,132.82208,647.05812,282.55088
79.91036,123.85824,133.4784,647.14792,282.92264
79.96032,123.86596,133.68612,653.69984,282.97616
80.2382,123.8688,133.7084,657.53544,283.0646
80.8098,123.87468,134.08444,662.3194,283.0658
80.92252,123.88832,136.04876,664.60728,283.07196
81.17564,123.92604,136.10512,664.6606,283.09396
81.54104,123.92852,136.45012,666.68144,283.09528
81.60736,123.97196,136.46612,671.14296,283.0982
81.63068,124.07272,136.4848,673.44372,283.09932
81.6664,124.10316,136.49236,673.638,283.10424
81.68396,124.3294,136.50544,673.78316,283.10536
81.70324,124.4058,136.5262,676.577,283.10644
81.76196,124.42076,137.88048,677.84144,283.10748
82.10304,124.80316,138.53648,683.03512,283.10896
82.48,125.10368,139.0364,683.28716,283.11356
82.5166,125.19092,139.40296,683.96712,283.12952
82.57628,125.23984,139.42452,687.22996,283.13228
82.77184,125.27624,140.01484,690.11816,283.13616
82.80796,125.30732,140.04,697.59988,283.14456
82.88184,125.47056,140.06592,700.977,283.14588
82.8892,125.49652,140.09916,701.99036,283.14824
