none,,,none,,,0.301960,,,none,,,none,,,none,,,0.831160,3.583200,0.530840,2.042640,0.016480,0.266600,,,2.460560,0.148280,2.205160,,,none,,,none,,,none,,,none,,,1.171920,0.677480,3.177600,0.002480,,,0.268280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,,,none,,,none,,,none,,,none,,,none,,,none,,,none,,,none,,,none,,,0.294960,1.058000,,,none,,,0.020360,3.115520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.226560,0.760720,0.033160,0.102320,0.050520,0.054000,0.073280,,,none,,,none,,,0.056640,,,none,,,none,,,none,,,7.654120,0.001320,0.540920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.576800,1.394760,,,0.021840,0.567000,1.196800,,,none,,,none,,,none,,,none,,,1.668040,,,none,,,none,,,0.181600,0.028840,0.144960,0.018240,0.049520,0.029400,,,0.418640,0.018640,0.138160,1.497440,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.106520,0.518800,0.070120,0.052960,0.528440,0.981520,0.059920,0.061840,0.033960,0.043080,0.025720,1.319720,0.013960,0.874560,0.996520,0.392240,0.287120,0.045200,0.022800,0.060440,0.168360,0.026960,0.104800,0.150440,0.049960,0.837400,0.089480,0.022560,0.014440,0.050600,0.027960,0.154640,,,0.267360,0.027480,2.281760,0.257600,0.965840,0.796120,,,1.595760,1.280920,0.123360,,,0.233200,1.109240,0.046560,0.121200,2.462360,0.751000,4.098920,,,none,,,0.020640,0.057240,0.600440,0.102440,0.133680,,,0.116680,1.929120,0.030960,0.042640,1.134200,1.900920,,,none,,,3.791440,0.863520,0.019160,0.012520,0.010080,0.017480,0.028480,0.142600,0.036400,0.132120,0.020080,,,none,,,none,,,none,,,none,,,none,,,2.954720,0.269440,0.032320,0.008680,0.010160,0.047520,0.012120,0.782200,0.013400,0.020480,0.039360,0.877160,0.015960,0.020800,0.020280,0.054080,0.023480,0.016040,0.598360,0.014000,0.006840,0.907640,1.212200,1.805080,0.133320,,,
0.591200,1.661600,1.774560,,,none,,,none,,,1.267280,,,none,,,none,,,none,,,none,,,none,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

0.160280,0.679600,1.094440,,,none,,,none,,,0.870640,,,0.214360,3.407640,,,0.017680,0.548720,0.145160,0.010600,0.966320,0.337480,2.049640,0.075520,0.927160,0.141040,,,0.554760,0.071720,0.134400,0.041120,1.014680,0.009720,0.013120,0.345800,1.540440,1.009200,1.653800,0.275440,0.688320,0.285680,,,2.804880,0.792120,1.037280,0.388400,0.552240,,,1.352320,,,0.899200,0.631760,0.390080,0.149920,0.744200,,,0.078960,0.880080,0.184240,1.469200,,,0.075440,0.171560,0.020000,0.058200,0.096440,3.401280,,,3.416680,0.989560,,,0.084680,0.516920,0.116040,,,,,,,,
none,,,1.462320,,,none,,,none,,,none,,,none,,,none,,,none,,,none,,,none,,,0.778320,,,1.687280,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.128720,0.668240,0.073880,0.231320,0.489600,0.169440,5.221840,,,0.101520,3.440840,,,none,,,7.285440,,,none,,,0.004600,,,0.456920,0.068160,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,,,none,,,none,,,0.024720,,,none,,,none,,,0.635600,,,none,,,none,,,0.020560,0.074920,0.074120,1.045440,,,none,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.066720,2.804880,0.073600,0.076440,0.022240,0.044360,0.014600,0.139800,0.363040,0.063560,0.060680,0.097680,0.391880,0.609120,0.654320,0.294560,0.024800,0.131160,1.086640,0.174240,0.011920,0.045760,0.075280,0.084160,,,2.251200,0.546760,0.064720,0.203280,0.322200,1.195480,2.910160,,,1.071720,0.197600,0.227160,,,none,,,0.003880,,,1.951400,0.211480,0.044160,0.041600,0.082800,,,none,,,1.786720,0.081760,,,0.002920,0.027360,0.387440,,,none,,,none,,,none,,,none,,,none,,,0.037120,0.305440,1.331840,1.626080,0.078440,0.016400,1.750760,0.020920,0.012400,,,
0.107480,0.230560,0.026680,0.064520,1.603480,,,none,,,0.275480,,,none,,,none,,,0.566200,0.013320,1.276600,0.004840,0.223600,,,none,,,none,,,0.317520,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

none,,,none,,,none,,,none,,,0.029760,1.138440,,,0.109840,0.367600,0.074360,0.325960,1.514760,2.705160,0.005080,0.634960,,,0.353080,0.389000,0.153080,0.631200,0.191680,0.356040,0.049120,0.041640,4.844240,0.004880,0.016040,0.249680,0.020360,0.173000,,,0.065720,0.234760,0.064920,0.998360,1.195240,0.394160,0.441120,1.292360,0.089000,0.025840,0.033640,0.114280,0.108040,0.403360,,,0.320960,0.015520,0.052760,0.032280,0.084200,0.145040,0.809800,0.625120,,,0.150120,0.529200,0.399040,0.568640,0.525880,0.493560,0.798080,0.217200,0.012000,,,0.789440,0.777960,0.006360,0.759360,,,0.027680,1.422040,2.830160,,,0.003720,0.242200,0.560280,0.050880,1.267520,1.618320,0.001320,1.092760,0.128760,0.084600,0.014360,0.030240,0.303800,0.130400,0.365040,,,0.568120,0.006960,0.159400,0.518920,0.085160,0.040800,0.610320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,,,0.559640,0.537560,1.256200,,,none,,,none,,,none,,,0.421760,,,0.301760,,,none,,,none,,,none,,,none,,,1.114520,,,2.903320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034480,1.177280,0.144960,0.108040,0.101640,0.127720,0.106560,0.148880,0.156080,0.038920,0.265960,0.160200,0.045120,0.098480,0.108080,7.354480,1.128880,,,none,,,none,,,1.645960,0.034560,1.085000,,,none,,,0.024640,0.299200,2.747240,0.620760,0.112200,,,none,,,0.369480,2.655240,6.052040,1.502480,0.773520,5.900200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032080,0.025320,0.170800,1.213080,,,0.383960,0.043520,0.413080,0.045200,0.715800,0.035440,,,none,,,1.591480,,,none,,,none,,,0.217800,0.149800,1.086040,,,0.112000,,,none,,,0.204120,0.013560,0.012040,0.037920,0.016840,0.459960,,,none,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.824920,1.270800,1.105400,0.057640,0.022240,0.099280,0.205880,1.121480,0.037200,0.322360,0.398400,0.041920,0.053120,0.012160,0.080600,0.058840,0.336760,1.032560,0.182560,0.042080,0.039640,0.016680,0.226200,0.170360,1.015120,0.045800,0.095760,0.115400,,,0.442960,0.049440,0.123280,0.261560,0.209560,0.010960,0.792600,0.182800,0.334920,0.018520,0.115000,0.244920,0.055320,0.081280,0.521800,0.092560,0.342520,0.338720,1.011160,0.133240,0.274800,0.077320,0.102440,,,0.339320,0.100840,0.931320,0.082960,0.155160,0.030160,0.241240,0.788520,0.186560,0.075000,0.066080,4.103520,0.931040,0.036520,0.053960,,,1.338040,0.524280,1.521800,0.695320,0.265120,0.382280,2.616520,1.452120,0.044600,0.049760,0.067280,0.107160,0.072360,,,0.006920,0.010720,0.035680,0.511760,1.570080,0.381160,0.239760,0.076160,,,0.011520,0.036560,0.030960,0.075840,0.035880,0.016400,0.078120,0.047080,0.064280,0.422400,,,0.010360,0.031400,0.211520,0.014920,0.200760,1.866480,0.031280,0.077280,1.094080,0.074880,,,none,,,3.036600,0.584640,0.938520,0.025000,0.355840,0.019520,,,none,,,none,,,none,,,0.153840,0.041560,0.010320,0.262960,,,none,,,1.299000,0.062160,0.393640,1.226960,0.052640,0.052320,0.039320,0.660120,0.049800,0.924920,0.071200,0.695280,0.786080,0.652160,0.980680,,,
0.179000,0.157080,0.483960,1.210960,1.521280,,,none,,,none,,,0.754200,,,none,,,0.576120,0.070640,0.169640,0.593200,0.054120,0.161240,0.017560,0.038040,0.017280,0.403280,,,none,,,none,,,1.644320,0.349400,0.035120,0.309320,0.038760,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
