2173.598360,2173.650980
2173.060520,2173.123460
2172.931760,2173.024700
2172.838700,2172.904820
2171.614760,2171.673500
2169.204320,2169.287540
2167.509080,2167.626620
2166.367280,2166.499520
2165.458760,2165.559020
2164.461860,2164.531940
2163.789440,2163.904400
2162.862200,2162.909360
2158.540880,2158.612940
2158.456220,2158.540880
2157.573860,2157.661880
2157.245360,2157.307880
2154.974120,2155.073540
2153.198240,2153.275700
2151.354920,2151.454520
2147.039900,2147.133620
2146.480580,2146.572200
2144.469260,2144.562140
2141.366000,2141.483060
2139.343460,2139.463100
2137.279460,2137.363100
2130.944540,2131.026260
2112.802400,2112.855860
2109.886580,2109.957740
2102.560100,2102.618240
2100.505400,2100.562040
