1.680674719999999979e+03,1.680730999999999995e+03
1.690996720000000096e+03,1.691092159999999922e+03
1.700726319999999987e+03,1.700777319999999918e+03
1.703316119999999955e+03,1.703397560000000112e+03
1.745271799999999985e+03,1.745441720000000032e+03
1.761510639999999967e+03,1.761605639999999994e+03
1.769929399999999987e+03,1.770009600000000091e+03
1.776595440000000053e+03,1.776684960000000046e+03
1.780324200000000019e+03,1.780413320000000112e+03
1.789075039999999944e+03,1.789152479999999969e+03
1.792617799999999988e+03,1.792674080000000004e+03
1.806348359999999957e+03,1.806472359999999981e+03
1.825254400000000032e+03,1.825324440000000095e+03
1.861525000000000091e+03,1.861600959999999986e+03
1.864584399999999960e+03,1.864628519999999980e+03
1.867707640000000083e+03,1.867814080000000104e+03
1.875834160000000111e+03,1.875926200000000108e+03
1.898026239999999916e+03,1.898057360000000017e+03
1.960975760000000037e+03,1.961057240000000093e+03
1.988087279999999964e+03,1.988252559999999903e+03
1.993103440000000091e+03,1.993166079999999965e+03
2.016698679999999968e+03,2.016753680000000031e+03
2.017899679999999989e+03,2.018004640000000109e+03
2.019303439999999910e+03,2.019395919999999933e+03
2.036786920000000009e+03,2.036862480000000005e+03
2.041499279999999999e+03,2.041569199999999910e+03
2.073062480000000050e+03,2.073153920000000198e+03
2.076566600000000108e+03,2.076635879999999815e+03
2.082394440000000031e+03,2.082485119999999824e+03
2.083265240000000176e+03,2.083302000000000135e+03
