3372.036840,3372.118020
3371.602680,3371.692320
3370.217040,3370.335480
3362.398680,3362.450040
3358.680180,3358.889520
3353.172360,3353.244720
3351.747960,3351.858240
3351.537720,3351.676140
3345.284520,3345.516240
3344.975640,3345.006540
3337.726080,3337.866420
3334.657200,3334.744860
3332.797020,3332.889780
3316.644900,3316.782720
3313.666920,3313.741740
3312.233160,3312.391080
3312.069300,3312.230040
3302.796960,3302.880120
3292.451880,3292.515540
3281.348040,3281.485500
3280.098000,3280.235160
3277.368060,3277.439520
3277.259940,3277.369560
3277.128540,3277.221300
3276.008580,3276.076080
3269.573400,3269.691060
3263.590200,3263.651340
3263.222820,3263.435340
3259.210380,3259.311780
3258.979440,3259.077300
