-0.05361,-0.111,0.06291,0.15271,-0.17426,-0.01982,0.10462,0.18029,0.10824,-0.04395,-0.01655,-0.07015,0.06843,0.05205,0.20994,-0.015,0.02051,0.48968,-0.08446,0.30819,-0.48538,-0.08635,-0.05257,0.00448,0.04843,0.0081,0.22683,-0.03809,0.01775,-0.00586
-0.05188,-0.16461,0.09894,0.10635,-0.23338,-0.04326,0.13203,0.18374,0.19684,-0.10497,-0.01448,-0.10342,0.18667,0.08584,0.10911,-0.00052,-0.08808,0.49106,-0.05895,0.31491,-0.42091,-0.15375,0.00776,-0.02499,-0.04033,-0.00862,0.2956,-0.03551,-0.05205,0.00086
0.05102,-0.07256,0.12979,0.10687,-0.23459,-0.02741,0.16219,0.22976,0.23459,-0.07791,0.05895,-0.29595,0.11996,-0.02189,0.15099,0.05619,-0.04309,0.57087,-0.02999,0.26578,-0.32301,-0.13255,0.06102,0.05533,-0.10256,0.00362,0.31336,-0.01034,-0.0817,0.07756
0.13306,-0.03292,-0.01362,0.03516,-0.25027,-0.10876,0.13617,0.18167,0.25786,0.01207,0.05171,-0.2694,-0.00379,-0.05361,0.10359,0.13548,-0.04481,0.64843,0.0019,0.31112,-0.25251,-0.08429,0.0717,0.08842,-0.07756,0.02223,0.12445,-0.02155,-0.05171,0.06291
0.07256,0.0293,-0.11273,-0.02689,-0.24458,-0.10824,0.15788,0.18943,0.2077,0.01689,-0.00086,-0.2775,-0.05464,-0.02482,0.07722,0.17891,-0.10549,0.60207,-0.03413,0.28474,-0.18236,-0.05791,0.0836,0.16064,-0.11497,-0.02499,-0.19667,-0.01172,-0.01896,-0.05654
0.04912,0.13927,-0.13324,0.02861,-0.17547,-0.16892,0.14013,0.17288,0.14996,0.00776,0.02448,-0.15254,-0.17305,-0.05878,0.08791,0.25131,-0.04602,0.12307,-0.06584,0.232,-0.08411,-0.01793,0.08773,0.16168,-0.12651,0.00017,-0.44901,0.00034,0,-0.05102
-0.01534,0.1734,-0.1746,0.06602,-0.20494,-0.27113,-0.03551,0.06464,0.20959,0.03516,0.0362,-0.09894,-0.31784,-0.10118,0.20787,0.20546,0.01758,-0.16943,-0.11755,0.20132,-0.02982,0.10083,0.04602,0.18408,-0.10221,-0.06153,-0.62206,0.08273,0.03378,-0.13393
0.05671,0.17478,-0.21632,0.06774,-0.14479,-0.33352,-0.25872,-0.00327,0.21011,0.06222,0.09945,-0.17633,-0.2482,-0.02344,0.31336,0.12065,0.0312,-0.26958,-0.17305,0.20563,-0.02172,0.14909,0.03051,0.24613,-0.06895,-0.12876,-0.75909,0.04981,0.04257,-0.13272
0.03258,0.11324,-0.21425,0.05619,-0.12427,-0.35024,-0.26561,0.01758,0.20063,0.06377,0.09618,-0.14565,-0.19408,-0.07963,0.44849,0.12669,0.03964,-0.34559,-0.16616,0.24131,0.00569,0.09773,0.05516,0.18029,-0.0555,-0.18064,-0.7646,0.03275,0.10359,-0.12255
0.01344,0.12514,-0.12738,0.01293,-0.09015,-0.33438,-0.31336,0.04137,0.15737,0.09583,0.06705,-0.07239,-0.23648,-0.04637,0.53278,0.09894,0.04413,-0.33576,-0.18167,0.27078,0.00207,0.01982,0.07394,0.11359,-0.02999,-0.15202,-0.74857,0.04447,0.20046,-0.10618
-0.02034,0.10445,-0.10221,-0.0019,-0.00638,-0.26699,-0.28337,-0.02379,0.18977,0.07567,0.06257,-0.11996,-0.3249,-0.00707,0.29147,0.04361,0.04671,-0.2713,-0.14892,0.14754,-0.0131,-0.10721,0.10652,0.17116,0.05722,-0.04964,-0.69118,0.01672,0.25855,-0.14927
-0.02258,0.13961,-0.07256,0.00345,-0.01517,-0.29405,-0.16823,-0.08911,0.25682,0.04188,-0.02568,-0.16099,-0.27233,-0.08429,-0.03999,-0.00017,-0.01982,-0.21425,-0.14099,0.16375,-0.1665,-0.16219,0.13013,0.15375,0.09359,-0.10514,-0.62654,-0.02603,0.31474,-0.09997
-0.10135,0.18064,-0.26561,0.08549,0.02172,-0.32197,-0.06636,-0.09377,0.2601,0.02861,-0.01982,-0.27716,-0.28974,-0.06446,-0.25975,-0.14754,0.00689,-0.17098,-0.12927,0.08687,-0.20235,-0.10462,0.18477,0.15875,0.11462,-0.12307,-0.50933,-0.02672,0.27457,-0.13961
-0.17323,0.02947,-0.37885,0.07774,-0.00862,-0.26389,-0.02172,-0.18667,0.14444,0.03447,-0.05567,-0.31094,-0.37093,-0.12755,-0.4185,-0.10083,0.0231,-0.15788,-0.16564,0.06515,-0.14651,-0.15289,0.19805,0.22855,0.02982,-0.16719,-0.47176,-0.00689,0.22028,-0.05688
-0.16495,0.05585,-0.25441,0.12565,-0.14789,-0.20597,-0.05343,-0.22752,0.08825,-0.07188,-0.03051,-0.56122,-0.46452,-0.0967,-0.43315,-0.1141,0.08842,-0.11479,-0.17926,0.00758,-0.0767,-0.17254,0.15651,0.14823,0.00896,-0.22407,-0.39488,0.02103,0.22338,-0.0112
-0.10669,0.06826,-0.12065,0.15685,-0.2432,-0.1341,-0.12789,-0.24803,0.1129,-0.1341,-0.04981,-0.5919,-0.62413,-0.12152,-0.35903,-0.13324,0.15323,-0.0605,-0.19253,0.0281,-0.04964,-0.19322,0.14237,0.08825,0.01655,-0.5931,-0.31146,-0.00276,0.26975,-0.00758
-0.11359,0.07687,-0.02947,0.10325,-0.22511,-0.0736,-0.00827,-0.20115,0.10462,-0.19994,-0.11117,-0.45263,-0.74047,-0.1865,-0.29198,-0.0555,0.10083,-0.02137,-0.2077,0.00155,0.01844,-0.17529,0.18857,0.03602,0.04826,-0.90801,-0.16564,0.02172,0.2925,0.06446
-0.07998,0.0162,0.00517,0.04516,-0.19598,-0.02499,0.0624,-0.24269,0.14616,-0.1865,-0.13031,-0.39316,-0.76322,-0.21149,-0.29026,0.02947,0.0979,0.04344,-0.19339,-0.00483,0.03171,-0.17305,0.18357,0.06498,0.10911,-0.87009,0.00034,0.01034,0.24751,0.10842
-0.12169,0.03292,0.04326,-0.02275,-0.11876,-0.03206,0.10497,-0.19339,0.19994,-0.10669,-0.14582,-0.39919,-0.60293,-0.16823,-0.28474,0.13169,0.12617,0.13927,-0.14565,0.03068,-0.00948,-0.13393,0.16599,0.04981,0.18098,-0.76116,0.0586,-0.00224,0.17116,0.09721
-0.16064,-0.02603,0.05895,-0.09084,-0.14978,-0.05257,0.05774,-0.1615,0.16788,-0.07963,-0.21201,-0.33008,-0.33249,-0.07911,-0.2613,0.17857,0.12824,0.21856,-0.02034,-0.04912,-0.06963,-0.08532,0.16581,0.04119,0.21787,-0.74151,0.1896,0.01879,0.13082,0.15806
-0.15358,0.01844,0.05067,-0.17581,-0.13238,0.00879,0,-0.23941,0.12841,-0.04637,-0.19925,-0.25527,-0.26509,0.01637,-0.15599,0.1422,0.23803,0.24631,0.0505,-0.06981,-0.08549,0.07084,0.17478,-0.00603,0.25596,-0.75081,0.23114,0.06033,0.02913,0.14789
-0.1484,-0.04533,0.0717,-0.21149,-0.03223,-0.08015,-0.03206,-0.27182,0.106,-0.0836,-0.19115,-0.16271,-0.21873,0.02827,-0.07481,0.06274,0.21183,0.26165,0.07101,-0.04464,-0.06567,0.1403,0.16961,-0.00379,0.35162,-0.65929,0.22838,0.0667,0.01172,0.17305
-0.19115,0.0505,0.03758,-0.17874,0.01999,-0.01948,0.02534,-0.34921,0.10187,-0.03947,-0.23269,-0.08101,-0.14254,0.08584,-0.1141,0.04585,0.10066,0.27854,0.17891,-0.0474,0.00017,0.21769,0.11721,-0.02275,0.27544,-0.45021,0.24717,0.07084,-0.03309,0.16788
-0.18288,0.1029,-0.05102,-0.08498,0.07325,-0.10428,0.00034,-0.35679,0.10118,-0.04895,-0.20701,-0.04843,-0.0624,0.11255,-0.19494,0.1422,0.09342,0.3087,0.12376,-0.13341,-0.00914,0.18012,0.18098,-0.01948,0.25096,-0.26268,0.21752,0.05412,-0.08498,0.1615
-0.14668,0.12738,0.03292,-0.12876,0.09049,-0.14978,0.12065,-0.27888,0.08825,0.01465,-0.13375,0.03878,-0.06464,0.12514,-0.24665,0.16685,0.1734,0.23872,0.13065,-0.15116,0.01534,0.10824,0.19942,0.03551,0.23235,-0.1653,0.27371,0.06102,-0.03516,0.17029
-0.1241,0.16909,0.17633,-0.23683,0.12858,-0.13772,0.27785,-0.232,0.07687,0.03551,-0.11876,0.18408,-0.0624,0.15702,-0.16495,0.16668,0.12393,0.14358,0.10997,-0.07963,0.02861,0.1229,0.20821,-0.02947,0.15961,-0.03309,0.29405,0.12996,0.03051,0.16633
-0.06808,0.23476,0.20632,-0.31267,0.07929,-0.09687,0.31336,-0.09463,0.03568,-0.00155,-0.05929,0.26216,-0.04499,0.12221,-0.10307,0.13134,0.10169,0.15116,0.15134,-0.10204,0.04671,0.14479,0.17547,-0.00845,0.19219,0.0162,0.30233,0.11221,0.10152,0.10342
-0.00414,0.30198,0.24958,-0.36076,0.06705,-0.05464,0.30681,-0.11135,0.01724,-0.04878,-0.08325,0.29802,0.01948,0.13013,-0.07015,0.13065,0.05757,0.13875,0.23562,0.01275,0.14082,0.21442,0.09842,0.06102,0.20046,0.08429,0.19942,0.08653,0.20977,0.14134
-0.00069,0.30939,0.22821,-0.23424,-0.00276,-0.0755,0.26785,-0.116,0.03465,-0.005,-0.07325,0.33042,0.1079,0.17702,-0.11014,0.11031,0.00138,0.18615,0.32301,0.16047,0.13892,0.22218,0.02189,0.07722,0.19684,0.0755,0.18581,0.10755,0.14186,0.21787
-0.08515,0.26837,0.19081,-0.17185,-0.12152,-0.04809,0.23993,-0.09084,-0.01224,-0.02999,-0.08256,0.31991,0.20649,0.18908,-0.06498,-0.0293,-0.06274,0.19115,0.33783,0.19322,0.222,0.18029,-0.02448,0.0555,0.19649,0.11652,0.15995,0.1291,0.08808,0.19167
-0.05067,0.22907,0.18046,-0.14565,-0.29905,-0.00069,0.21838,-0.06895,-0.0212,-0.08325,-0.08342,0.31577,0.25751,0.22666,0.02361,-0.09463,-0.02672,0.16961,0.20735,0.1746,0.1977,-0.04637,-0.16237,0.11859,0.1765,0.20632,0.14444,0.10428,0.05085,0.11204
0.00827,0.26044,0.26216,-0.09756,-0.32577,0.01034,0.21287,-0.13531,-0.02689,-0.06481,-0.10514,0.24872,0.34697,0.29629,0.04602,-0.01034,-0.03499,0.11048,0.07791,0.1534,0.15478,-0.25286,-0.22063,0.16133,0.14565,0.31284,0.16392,0.08963,0.09411,0.07498
0.0767,0.19753,0.21545,0.03292,-0.25044,-0.04981,0.2046,-0.1048,-0.0193,-0.07067,-0.11755,0.27544,0.27923,0.35162,0.14048,0.05878,0.03982,0.11531,0.00259,0.06412,0.17633,-0.31956,-0.20287,0.21511,0.17185,0.39126,0.16392,0.06222,0.12651,-0.03137
0.06912,0.19287,0.2008,0.06912,-0.15909,0.03499,0.18667,-0.0362,-0.03533,-0.03895,-0.10169,0.27251,0.25906,0.31336,0.18184,0.01327,0.07446,0.10704,0.00914,0.02896,0.20322,-0.31836,-0.17719,0.19201,0.13772,0.38937,0.14582,0.06153,0.1048,-0.08894
0.0848,0.13599,0.12376,0.01741,-0.06636,0.11497,0.19081,-0.03482,-0.03999,-0.02137,-0.0836,0.20287,0.14789,0.25786,0.26165,-0.00414,0.08825,0.16288,0.0212,-0.02051,0.10738,-0.25992,-0.14065,0.21976,0.15065,0.41505,0.14289,0.04861,0.13169,-0.10273
0.10824,0.07394,0.10497,0.01103,-0.02517,0.1746,0.20718,0.02741,0.02155,-0.05567,-0.01431,0.17064,0.05567,0.20011,0.25889,-0.05998,0.05395,0.15099,0.10462,0.02103,0.17616,-0.2863,-0.10307,0.15202,0.20235,0.40643,0.1229,-0.01672,0.12669,-0.08067
0.08239,-0.06171,-0.01948,-0.02517,0.07584,0.15978,0.2501,0.04119,-0.0262,-0.14479,-0.00327,0.17977,0.00431,0.2089,0.18477,-0.04757,-0.01103,0.07498,0.00879,0.01207,0.17167,-0.19942,-0.04309,0.05843,0.1141,0.40867,0.09221,0.00172,-0.00224,-0.09377
0.14772,-0.08239,-0.0231,-0.04447,0.17909,0.12962,0.28285,0.08032,-0.0281,-0.12583,0.04171,0.17891,0.11031,0.24269,0.20821,0.01138,-0.09256,-0.12944,0.06222,-0.05188,0.24648,-0.11772,0.00327,-0.00121,0.08653,0.41419,0.14858,-0.07756,-0.08601,-0.15564
0.1684,-0.09342,-0.08067,-0.04344,0.18322,0.10635,0.27544,0.0917,-0.02396,-0.09963,0.04654,0.18925,0.22786,0.17874,0.19891,0.06257,-0.0967,-0.31542,0.1341,-0.03533,0.3337,-0.08291,0.05516,-0.0081,0.03602,0.49934,0.19443,-0.08342,-0.0767,-0.17529
0.11979,-0.03654,-0.06326,-0.10549,0.22011,-0.00276,0.25424,0.1684,-0.03171,-0.1029,0.0817,0.19098,0.31094,0.22597,0.04964,0.03706,-0.02982,-0.53743,0.16495,0.04706,0.31922,-0.0505,0.10135,-0.03327,0.0979,0.57742,0.26871,0.02068,-0.08222,-0.13513
0.12669,0.0162,-0.13203,-0.07101,0.21183,-0.09687,0.25165,0.10169,-0.0374,-0.09756,0.06722,0.24734,0.30457,0.1784,0.06308,-0.14703,0.03275,-0.49296,0.23114,0.13599,0.30129,-0.03671,0.04275,-0.06015,0.09894,0.55656,0.22666,0.02241,-0.14944,-0.09411
0.13496,-0.0867,-0.18426,-0.14909,0.18081,-0.08118,0.25062,0.20839,-0.06705,-0.01982,0.1029,0.22493,0.21287,0.1179,0.02396,-0.31904,0.07412,-0.45642,0.25355,0.24717,0.22976,0.02551,0.01741,0.01655,0.05171,0.54932,0.22821,0.14117,-0.14082,0.02551
0.22597,-0.1784,-0.20528,-0.19443,0.1653,-0.04516,0.19081,0.25648,0.02585,0.06636,-0.06705,0.22131,0.15944,0.11583,0.07911,-0.43418,0.08601,-0.44125,0.24682,0.28647,0.22804,0.01,-0.04378,0.06429,0.11497,0.37834,0.28767,0.10669,-0.06567,0.00017
