131.412000,0.000000,33.967983,0.000000,1034.902100,0.000000,1217.020100,0.000000,1926.772000,0.000000
131.512000,0.000000,34.067983,0.000000,1035.002100,0.000000,1217.120100,0.000000,1926.872000,0.000000
131.612000,0.000000,34.167983,0.000000,1035.102100,0.000000,1217.220100,0.000000,1926.972000,0.000000
131.712000,0.000000,34.267983,0.000000,1035.202100,0.000000,1217.320100,0.000000,1927.072000,0.000000
131.812000,0.000000,34.367983,0.000000,1035.302100,0.000000,1217.420100,0.000000,1927.172000,0.000000
131.912000,0.000000,34.467983,0.000000,1035.402100,0.000000,1217.520100,0.000000,1927.272000,0.000000
132.012000,0.000000,34.567983,0.000000,1035.502100,0.000000,1217.620100,0.000000,1927.372000,0.000000
132.112000,0.000000,34.667983,0.000000,1035.602100,0.000000,1217.720100,0.000000,1927.472000,0.000000
132.212000,0.000000,34.767983,0.000000,1035.702100,0.000000,1217.820100,0.000000,1927.572000,0.000000
132.312000,0.000000,34.867983,0.000000,1035.802100,0.000000,1217.920100,0.000000,1927.672000,0.000000
132.412000,0.000000,34.967983,0.000000,1035.902100,0.000000,1218.020100,0.000000,1927.772000,0.000000
132.512000,0.000000,35.067983,0.000000,1036.002100,0.000000,1218.120100,0.000000,1927.872000,0.000000
132.612000,0.000000,35.167983,0.000000,1036.102100,0.000000,1218.220100,0.000000,1927.972000,0.000000
132.712000,0.000000,35.267983,0.000000,1036.202100,0.000000,1218.320100,0.000000,1928.072000,0.000000
132.812000,0.000000,35.367983,0.000000,1036.302100,0.000000,1218.420100,0.000000,1928.172000,0.000000
132.912000,0.000000,35.467983,0.000000,1036.402100,0.000000,1218.520100,0.000000,1928.272000,0.000000
133.012000,0.000000,35.567983,0.000000,1036.502100,0.000000,1218.620100,0.000000,1928.372000,0.000000
133.112000,0.000000,35.667983,0.000000,1036.602100,0.000000,1218.720100,0.000000,1928.472000,0.000000
133.212000,0.000000,35.767983,0.000000,1036.702100,0.000000,1218.820100,0.000000,1928.572000,0.000000
133.312000,0.000000,35.867983,0.000000,1036.802100,0.000000,1218.920100,0.000000,1928.672000,0.000000
133.412000,0.000000,35.967983,0.000000,1036.902100,0.000000,1219.020100,0.000000,1928.772000,0.000000
133.512000,0.000000,36.067983,0.000000,1037.002100,0.000000,1219.120100,0.000000,1928.872000,0.000000
133.612000,0.000000,36.167983,20.000000,1037.102100,0.000000,1219.220100,0.000000,1928.972000,0.000000
133.712000,0.000000,36.267983,20.000000,1037.202100,0.000000,1219.320100,10.000000,1929.072000,0.000000
133.812000,0.000000,36.367983,0.000000,1037.302100,0.000000,1219.420100,50.000000,1929.172000,0.000000
133.912000,0.000000,36.467983,0.000000,1037.402100,0.000000,1219.520100,10.000000,1929.272000,0.000000
134.012000,0.000000,36.567983,0.000000,1037.502100,0.000000,1219.620100,0.000000,1929.372000,0.000000
134.112000,0.000000,36.667983,20.000000,1037.602100,0.000000,1219.720100,0.000000,1929.472000,0.000000
134.212000,0.000000,36.767983,0.000000,1037.702100,0.000000,1219.820100,10.000000,1929.572000,0.000000
134.312000,0.000000,36.867983,0.000000,1037.802100,0.000000,1219.920100,0.000000,1929.672000,0.000000
134.412000,0.000000,90.195667,10.000000,1037.902100,0.000000,1220.020100,0.000000,1929.772000,0.000000
134.512000,0.000000,90.295667,0.000000,1038.002100,0.000000,1251.275700,0.000000,1929.872000,0.000000
134.612000,0.000000,90.395667,20.000000,1038.102100,0.000000,1251.375700,0.000000,1929.972000,0.000000
134.712000,0.000000,90.495667,0.000000,1038.202100,0.000000,1251.475700,0.000000,1930.072000,0.000000
134.812000,0.000000,90.595667,0.000000,1038.302100,0.000000,1251.575700,0.000000,1930.172000,0.000000
134.912000,0.000000,90.695667,0.000000,1038.402100,0.000000,1251.675700,0.000000,1930.272000,0.000000
135.012000,0.000000,90.795667,0.000000,1038.502100,0.000000,1251.775700,0.000000,1930.372000,0.000000
135.112000,0.000000,90.895667,0.000000,1038.602100,0.000000,1251.875700,0.000000,1930.472000,0.000000
135.212000,0.000000,90.995667,0.000000,1038.702100,0.000000,1251.975700,0.000000,1930.572000,0.000000
135.312000,0.000000,91.095667,0.000000,1038.802100,0.000000,1252.075700,0.000000,1930.672000,0.000000
135.412000,0.000000,91.195667,0.000000,1038.902100,0.000000,1252.175700,0.000000,1930.772000,0.000000
135.512000,0.000000,91.295667,0.000000,1039.002100,0.000000,1252.275700,0.000000,1930.872000,0.000000
135.612000,0.000000,91.395667,0.000000,1039.102100,0.000000,1252.375700,0.000000,1930.972000,20.000000
135.712000,0.000000,91.495667,10.000000,1039.202100,0.000000,1252.475700,0.000000,1931.072000,0.000000
135.812000,0.000000,91.595667,40.000000,1039.302100,0.000000,1252.575700,0.000000,1931.172000,0.000000
135.912000,0.000000,91.695667,10.000000,1039.402100,0.000000,1252.675700,0.000000,1931.272000,30.000000
136.012000,0.000000,91.795667,0.000000,1039.502100,0.000000,1252.775700,0.000000,1931.372000,30.000000
136.112000,0.000000,91.895667,0.000000,1039.602100,0.000000,1252.875700,0.000000,1931.472000,20.000000
136.212000,0.000000,91.995667,0.000000,1039.702100,0.000000,1252.975700,0.000000,1931.572000,10.000000
136.312000,0.000000,92.095667,0.000000,1039.802100,0.000000,1253.075700,0.000000,1931.672000,0.000000
136.412000,0.000000,92.195667,0.000000,1039.902100,0.000000,1253.175700,0.000000,1931.772000,0.000000
136.512000,0.000000,92.295667,0.000000,1040.002100,0.000000,1253.275700,0.000000,1931.872000,0.000000
