1926.772000,0.000000
1926.872000,0.000000
1926.972000,0.000000
1927.072000,0.000000
1927.172000,0.000000
1927.272000,0.000000
1927.372000,0.000000
1927.472000,0.000000
1927.572000,0.000000
1927.672000,0.000000
1927.772000,0.000000
1927.872000,0.000000
1927.972000,0.000000
1928.072000,0.000000
1928.172000,0.000000
1928.272000,0.000000
1928.372000,0.000000
1928.472000,0.000000
1928.572000,0.000000
1928.672000,0.000000
1928.772000,0.000000
1928.872000,0.000000
1928.972000,0.000000
1929.072000,0.000000
1929.172000,0.000000
1929.272000,0.000000
1929.372000,0.000000
1929.472000,0.000000
1929.572000,0.000000
1929.672000,0.000000
1929.772000,0.000000
1929.872000,0.000000
1929.972000,0.000000
1930.072000,0.000000
1930.172000,0.000000
1930.272000,0.000000
1930.372000,0.000000
1930.472000,0.000000
1930.572000,0.000000
1930.672000,0.000000
1930.772000,0.000000
1930.872000,0.000000
1930.972000,0.000000
1931.072000,0.000000
1931.172000,0.000000
1931.272000,0.000000
1931.372000,0.000000
1931.472000,0.000000
1931.572000,0.000000
1931.672000,0.000000
1931.772000,0.000000
1931.872000,0.000000
1931.972000,0.000000
1932.072000,0.000000
1932.172000,0.000000
1932.272000,0.000000
1932.372000,0.000000
1932.472000,0.000000
1932.572000,0.000000
1932.672000,0.000000
1932.772000,0.000000
1932.872000,0.000000
1932.972000,0.000000
1933.072000,0.000000
1933.172000,0.000000
1933.272000,0.000000
1933.372000,0.000000
1933.472000,0.000000
1933.572000,0.000000
1933.672000,0.000000
1933.772000,0.000000
1933.872000,0.000000
1933.972000,0.000000
1934.072000,0.000000
1934.172000,0.000000
1934.272000,0.000000
1934.372000,0.000000
1934.472000,0.000000
1934.572000,0.000000
1934.672000,0.000000
1934.772000,0.000000
1934.872000,0.000000
1934.972000,0.000000
1935.072000,0.000000
1935.172000,0.000000
1935.272000,0.000000
1935.372000,0.000000
1935.472000,0.000000
1935.572000,0.000000
1935.672000,0.000000
1935.772000,0.000000
,
,
1959.673900,0.000000
1959.773900,0.000000
1959.873900,0.000000
1959.973900,0.000000
1960.073900,0.000000
1960.173900,0.000000
1960.273900,0.000000
1960.373900,0.000000
1960.473900,0.000000
1960.573900,0.000000
1960.673900,0.000000
1960.773900,0.000000
1960.873900,0.000000
1960.973900,0.000000
1961.073900,0.000000
1961.173900,0.000000
1961.273900,0.000000
1961.373900,0.000000
1961.473900,0.000000
1961.573900,0.000000
1961.673900,0.000000
1961.773900,0.000000
1961.873900,0.000000
1961.973900,0.000000
1962.073900,0.000000
1962.173900,0.000000
1962.273900,0.000000
1962.373900,0.000000
1962.473900,0.000000
1962.573900,0.000000
1962.673900,0.000000
1962.773900,0.000000
1962.873900,0.000000
1962.973900,0.000000
1963.073900,0.000000
1963.173900,0.000000
1963.273900,0.000000
1963.373900,0.000000
1963.473900,0.000000
1963.573900,0.000000
1963.673900,0.000000
1963.773900,0.000000
1963.873900,0.000000
1963.973900,0.000000
1964.073900,0.000000
1964.173900,0.000000
1964.273900,0.000000
1964.373900,0.000000
1964.473900,0.000000
1964.573900,0.000000
1964.673900,0.000000
1964.773900,0.000000
1964.873900,0.000000
1964.973900,0.000000
1965.073900,0.000000
1965.173900,0.000000
1965.273900,0.000000
1965.373900,0.000000
1965.473900,0.000000
1965.573900,0.000000
1965.673900,0.000000
1965.773900,0.000000
1965.873900,0.000000
1965.973900,0.000000
1966.073900,0.000000
1966.173900,0.000000
1966.273900,0.000000
1966.373900,0.000000
1966.473900,0.000000
1966.573900,0.000000
1966.673900,0.000000
1966.773900,0.000000
1966.873900,0.000000
1966.973900,0.000000
1967.073900,0.000000
1967.173900,0.000000
1967.273900,0.000000
1967.373900,0.000000
1967.473900,0.000000
1967.573900,0.000000
1967.673900,0.000000
1967.773900,0.000000
1967.873900,0.000000
1967.973900,0.000000
1968.073900,0.000000
1968.173900,0.000000
1968.273900,0.000000
1968.373900,0.000000
1968.473900,0.000000
1968.573900,0.000000
1968.673900,0.000000
,
,
0.192500,0.000000
0.292500,0.000000
0.392500,0.000000
0.492500,0.000000
0.592500,0.000000
0.692500,0.000000
0.792500,0.000000
0.892500,0.000000
0.992500,0.000000
1.092500,0.000000
1.192500,0.000000
1.292500,0.000000
1.392500,0.000000
1.492500,0.000000
1.592500,0.000000
1.692500,0.000000
1.792500,0.000000
1.892500,0.000000
1.992500,0.000000
2.092500,0.000000
2.192500,0.000000
2.292500,0.000000
2.392500,0.000000
2.492500,0.000000
2.592500,0.000000
2.692500,0.000000
2.792500,0.000000
2.892500,0.000000
2.992500,0.000000
3.092500,0.000000
3.192500,0.000000
3.292500,0.000000
3.392500,0.000000
3.492500,0.000000
3.592500,0.000000
3.692500,0.000000
3.792500,0.000000
3.892500,0.000000
3.992500,0.000000
4.092500,0.000000
4.192500,0.000000
4.292500,0.000000
4.392500,0.000000
4.492500,0.000000
4.592500,0.000000
4.692500,0.000000
4.792500,0.000000
4.892500,0.000000
4.992500,0.000000
5.092500,0.000000
5.192500,0.000000
5.292500,0.000000
5.392500,0.000000
5.492500,0.000000
5.592500,0.000000
5.692500,0.000000
5.792500,0.000000
5.892500,0.000000
5.992500,0.000000
6.092500,0.000000
6.192500,0.000000
6.292500,0.000000
6.392500,0.000000
6.492500,0.000000
