-165.41	79.09	-12.16
-102.00	64.62	-30.00
15.52	202.98	107.07
-85.04	140.63	-7.09
-119.22	44.15	-44.42
-108.00	72.00	-28.29
-52.76	120.00	26.00
-116.47	42.35	-37.06
177.35	430.59	310.71
97.71	459.31	270.00
-148.06	9.00	-71.13
-110.00	62.79	-36.25
152.31	735.65	476.67
-61.04	133.85	-7.83
-174.00	113.02	-6.00
173.33	475.86	368.28
-50.73	20.45	-21.27
-148.50	150.97	-15.75
-95.56	426.32	111.32
-156.67	-40.00	-98.33
-5.37	415.16	223.20
-66.08	141.43	44.08
-125.55	11.25	-60.50
-167.59	101.61	-29.48
121.76	417.27	251.54
23.33	403.78	201.60
109.09	436.67	266.45
-144.83	3.83	-70.34
-33.43	308.57	94.00
47.14	162.86	105.00
47.14	162.86	105.00
73.85	426.46	274.50
-142.39	70.00	-42.99
118.87	417.45	303.75
-84.71	443.57	170.36
173.79	454.29	304.62
148.50	414.55	362.73
79.53	183.67	131.86
-102.16	46.67	-34.05
-174.38	113.68	-19.69
-61.64	186.43	-3.70
36.73	388.80	190.29
171.00	504.00	339.23
81.82	452.31	306.92
128.57	585.00	383.23
-81.10	-27.69	-54.40
119.08	713.79	398.08
-172.80	68.82	-39.60
-121.22	54.42	-36.73
-77.14	145.00	42.50
0.00	204.41	103.85
